, ,Above threshold?,Chi^2,Correlation Coefficient,Good?,ROI,Shape-Binding,a,date,free or bound?,iFirst,iSecond,pthresh,realthreshold,stoichiometry,streak or spot?,wx,wy,x0,xpos,y0,ypos,z
2,3.0,yes,61.446999999999996,0.525,0,3,streak-bound,580.616,20190127,bound,107.939,107.939,137.836,149.576,50.488,streak,97.598,91.79,0.156,61.156000000000006,-0.43799999999999994,23.561999999999998,138.254
3,4.0,yes,58.586999999999996,0.493,0,4,streak-free,309.654,20190127,free,124.061,124.061,140.192,152.033,26.926,streak,126.95299999999999,22.768,0.062,87.06200000000001,0.0,24.0,144.961
4,5.0,yes,57.989,0.474,0,5,Undefined-free,217.139,20190127,free,131.061,131.061,140.453,152.304,18.882,Undefined,22.768,283.413,0.0,26.0,-0.016,60.983999999999995,139.195
5,6.0,yes,53.043,0.511,0,6,Undefined-bound,166.24400000000003,20190127,bound,141.204,141.204,137.789,149.528,14.456,Undefined,423.781,207.377,-0.062,32.938,-0.109,44.891000000000005,122.171
6,7.0,yes,56.525,0.447,0,7,streak-free,503.50800000000004,20190127,free,122.041,122.041,139.495,151.305,43.783,streak,82.789,22.768,-0.42200000000000004,68.578,0.0,15.0,147.42600000000002
7,8.0,yes,59.019,0.39899999999999997,0,8,streak-free,319.829,20190127,free,105.32700000000001,105.32700000000001,139.102,150.89600000000002,27.811,streak,22.768,27.706,0.0,86.0,0.016,40.016,134.053
8,9.0,yes,58.818999999999996,0.406,0,9,streak-free,311.23,20190127,free,107.14299999999999,107.14299999999999,138.855,150.639,27.063000000000002,streak,29.098000000000003,29.546,0.0,60.0,0.0,77.0,134.58
9,10.0,yes,49.809,0.467,0,10,streak-free,373.338,20190127,free,124.38799999999999,124.38799999999999,138.09,149.842,32.464,streak,22.768,91.073,0.0,42.0,-0.297,57.703,128.909
10,11.0,yes,55.102,0.504,0,11,Undefined-bound,396.194,20190127,bound,120.51,120.51,136.696,148.388,34.452,Undefined,92.51799999999999,236.423,-0.516,53.483999999999995,0.266,53.266000000000005,120.45700000000001
11,12.0,yes,58.43899999999999,0.446,0,12,streak-free,415.06800000000004,20190127,free,101.898,101.898,136.076,147.741,36.093,streak,79.389,82.137,0.188,77.188,-0.281,58.718999999999994,126.947
12,13.0,yes,58.085,0.489,0,13,streak-free,149.93200000000002,20190127,free,135.36700000000002,135.36700000000002,136.046,147.71,13.038,streak,354.449,148.64600000000002,-0.43799999999999994,14.562000000000001,0.344,34.344,133.392
13,14.0,yes,65.368,0.47600000000000003,0,14,streak-free,380.523,20190127,free,102.041,102.041,136.031,147.694,33.089,streak,100.366,22.768,0.391,8.391,0.0,19.0,133.536
14,15.0,yes,39.394,0.36700000000000005,0,15,streak-free,346.205,20190127,free,101.531,101.531,134.625,146.22799999999998,30.105,streak,76.33800000000001,52.974,0.21899999999999997,10.219,0.016,60.016000000000005,112.637
15,16.0,yes,52.81100000000001,0.41100000000000003,0,16,streak-free,288.613,20190127,free,110.041,110.041,134.687,146.292,25.096999999999998,streak,22.768,22.768,0.0,46.0,0.0,15.0,133.313
16,17.0,yes,49.736000000000004,0.38799999999999996,0,17,streak-free,362.529,20190127,free,111.469,111.469,134.30700000000002,145.89600000000002,31.524,streak,70.73100000000001,81.817,-0.094,81.906,0.281,52.281000000000006,125.939
17,18.0,yes,61.614,0.503,0,18,streak-bound,392.608,20190127,bound,107.714,107.714,134.305,145.894,34.14,streak,22.768,80.202,0.0,22.0,-0.32799999999999996,53.672,131.959
18,19.0,yes,52.145,0.435,0,19,Undefined-free,162.812,20190127,free,111.367,111.367,133.649,145.21,14.158,Undefined,22.768,460.267,0.0,8.0,0.078,84.07799999999999,119.55
19,20.0,yes,38.817,0.39,0,20,streak-free,403.226,20190127,free,111.59200000000001,111.59200000000001,133.29399999999998,144.839,35.063,streak,22.768,81.331,0.0,11.0,-0.344,53.656000000000006,124.24700000000001
20,21.0,yes,53.701,0.419,0,21,streak-free,397.01800000000003,20190127,free,107.65299999999999,107.65299999999999,132.525,144.037,34.523,streak,93.554,105.68,-0.141,64.859,0.406,70.406,114.85
21,22.0,yes,42.021,0.371,0,22,streak-free,356.096,20190127,free,115.12200000000001,115.12200000000001,132.349,143.85399999999998,30.965,streak,22.768,83.883,0.0,59.0,-0.312,62.688,126.353
22,23.0,yes,48.556000000000004,0.445,0,23,Undefined-free,160.119,20190127,free,114.939,114.939,131.305,142.764,13.923,Undefined,189.91099999999997,436.892,-0.281,85.719,0.32799999999999996,90.32799999999999,106.029
23,24.0,yes,54.333,0.44799999999999995,0,25,streak-free,278.221,20190127,free,108.061,108.061,131.464,142.93,24.193,streak,30.447,23.485,0.016,26.016,-0.016,28.984,130.689
24,25.0,yes,51.283,0.386,0,26,streak-free,335.629,20190127,free,103.38799999999999,103.38799999999999,131.232,142.687,29.185,streak,89.338,22.768,0.281,50.281000000000006,0.0,82.0,123.12
25,26.0,yes,54.125,0.439,0,28,Undefined-free,149.22799999999998,20190127,free,125.265,125.265,131.217,142.672,12.975999999999999,Undefined,23.485,281.085,0.016,23.016,-0.031,41.968999999999994,139.585
26,27.0,yes,59.681000000000004,0.46399999999999997,0,30,streak-free,256.698,20190127,free,117.633,117.633,128.628,139.969,22.322,streak,25.057,23.127,0.0,89.0,0.016,65.016,138.627
27,28.0,yes,50.06100000000001,0.42200000000000004,0,31,streak-free,265.47900000000004,20190127,free,109.51,109.51,128.70600000000002,140.05100000000002,23.085,streak,23.485,22.768,-0.016,37.984,0.0,24.0,128.751
28,29.0,yes,47.583,0.348,0,33,streak-free,257.756,20190127,free,116.939,116.939,128.866,140.218,22.414,streak,22.768,24.671999999999997,0.0,51.0,0.0,61.0,131.532
29,30.0,yes,56.21,0.494,0,34,streak-free,298.05,20190127,free,138.63299999999998,138.63299999999998,129.17700000000002,140.543,25.916999999999998,streak,138.128,28.647,0.42200000000000004,29.421999999999997,-0.031,82.969,136.832
30,31.0,yes,60.70399999999999,0.415,0,35,streak-free,253.03400000000002,20190127,free,101.898,101.898,129.40200000000002,140.778,22.003,streak,22.768,22.768,-0.016,27.984,0.0,76.0,134.533
31,32.0,yes,50.681999999999995,0.42200000000000004,0,36,spot-free,221.05900000000003,20190127,free,133.388,133.388,129.69899999999998,141.088,19.223,spot,139.44,150.0,-0.281,38.719,0.406,32.406,137.487
32,33.0,yes,43.629,0.391,0,37,streak-free,269.95099999999996,20190127,free,102.306,102.306,129.372,140.746,23.474,streak,112.579,22.768,0.031,78.031,0.0,32.0,115.62
33,34.0,yes,50.452,0.344,0,38,streak-free,274.918,20190127,free,108.367,108.367,129.39700000000002,140.773,23.906,streak,24.604,111.884,-0.031,7.968999999999999,0.172,37.172,128.016
34,35.0,yes,48.972,0.431,0,39,streak-free,380.202,20190127,free,109.0,109.0,129.54,140.921,33.061,streak,104.083,90.194,-0.375,76.625,0.312,11.312000000000001,132.5
35,36.0,yes,50.516000000000005,0.426,0,41,streak-free,427.731,20190127,free,103.61200000000001,103.61200000000001,129.389,140.764,37.194,streak,148.365,90.63,-0.172,35.828,0.375,7.375,121.37100000000001
36,37.0,yes,51.251000000000005,0.4,0,42,streak-free,322.065,20190127,free,107.77600000000001,107.77600000000001,129.282,140.65200000000002,28.006,streak,22.768,73.337,0.0,17.0,0.25,62.25,122.792
37,38.0,yes,47.424,0.385,0,43,streak-free,328.23699999999997,20190127,free,112.0,112.0,129.332,140.704,28.541999999999998,streak,22.768,66.486,-0.016,74.984,0.25,53.25,129.04
38,39.0,yes,52.498000000000005,0.48700000000000004,0,44,streak-free,202.68900000000002,20190127,free,120.0,120.0,129.389,140.764,17.625,streak,236.053,48.158,-0.016,88.984,-0.094,29.906,129.452
39,40.0,yes,51.976000000000006,0.35,0,45,streak-free,250.89,20190127,free,87.184,87.184,129.178,140.54399999999998,21.816999999999997,streak,22.768,27.713,0.0,35.0,0.0,73.0,117.999
40,41.0,yes,45.294,0.46799999999999997,0,49,Undefined-free,210.19099999999997,20190127,free,114.755,114.755,129.344,140.717,18.277,Undefined,90.583,277.57599999999996,-0.688,50.312,-0.531,87.469,134.2
41,42.0,yes,57.118,0.4,0,50,streak-free,221.907,20190127,free,106.02,106.02,129.546,140.928,19.296,streak,26.434,22.768,0.0,51.0,0.0,37.0,136.102
42,43.0,yes,39.771,0.312,0,56,streak-free,338.528,20190127,free,97.184,97.184,129.197,140.564,29.436999999999998,streak,91.66,115.275,-0.43799999999999994,44.562,0.141,25.141,106.914
43,44.0,yes,56.09,0.41200000000000003,0,57,streak-free,212.46200000000002,20190127,free,110.49,110.49,129.334,140.70600000000002,18.475,streak,22.768,22.768,0.0,61.0,0.0,88.0,133.578
44,45.0,no,46.468,0.373,0,58,Undefined-free,136.003,20190127,free,95.59200000000001,95.59200000000001,129.16,140.525,11.825999999999999,Undefined,22.768,440.49,0.0,26.0,-1.828,22.171999999999997,118.363
45,46.0,yes,53.696999999999996,0.40299999999999997,0,61,streak-free,188.438,20190127,free,103.041,103.041,129.082,140.44299999999998,16.386,streak,217.916,22.768,-0.062,30.938000000000002,0.0,52.0,122.855
46,47.0,yes,52.013999999999996,0.33899999999999997,0,63,streak-free,201.172,20190127,free,103.08200000000001,103.08200000000001,129.096,140.458,17.493,streak,22.768,22.768,-0.016,88.984,0.0,48.0,136.799
47,48.0,yes,45.003,0.38299999999999995,0,69,streak-free,212.035,20190127,free,99.14299999999999,99.14299999999999,128.52,139.856,18.438,streak,239.062,81.39,0.375,52.375,0.266,20.266,108.024
48,49.0,yes,54.419,0.429,0,70,spot-free,161.377,20190127,free,108.469,108.469,128.409,139.74,14.033,spot,258.529,157.131,0.344,81.344,0.141,68.141,120.012
49,50.0,yes,46.71,0.37200000000000005,0,72,streak-free,175.657,20190127,free,103.32700000000001,103.32700000000001,128.55200000000002,139.89,15.274000000000001,streak,28.539,138.77700000000002,0.0,11.0,-0.828,71.172,134.283
50,51.0,yes,52.953,0.38799999999999996,0,76,streak-free,281.543,20190127,free,102.367,102.367,128.355,139.684,24.482,streak,157.657,100.366,-0.094,24.906,-0.344,7.656000000000001,114.82
51,52.0,yes,48.397,0.34700000000000003,0,78,streak-free,298.972,20190127,free,111.286,111.286,127.705,139.006,25.998,streak,83.883,23.503,0.42200000000000004,79.422,0.0,26.0,130.79399999999998
52,53.0,yes,50.412,0.376,0,80,streak-free,262.099,20190127,free,107.184,107.184,127.697,138.997,22.791,streak,22.768,89.214,0.0,46.0,0.375,48.375,124.90899999999999
53,54.0,yes,46.145,0.38799999999999996,0,84,Undefined-free,157.102,20190127,free,119.184,119.184,127.766,139.069,13.661,Undefined,88.818,338.459,-0.281,10.719000000000001,-0.8909999999999999,26.109,129.662
54,55.0,yes,42.821999999999996,0.292,0,116,streak-free,163.156,20190127,free,92.77600000000001,92.77600000000001,127.579,138.874,14.187999999999999,streak,28.586,22.768,0.016,78.016,0.0,88.0,113.68299999999999
0,1.0,yes,62.684,0.528,0,1,streak-bound,357.76099999999997,20190127,bound,139.061,139.061,153.435,165.822,31.11,streak,26.434,22.768,0.0,32.0,0.0,41.0,151.135
1,2.0,yes,57.996,0.49,0,2,streak-free,361.065,20190127,free,124.87799999999999,124.87799999999999,149.296,161.515,31.397,streak,22.768,22.768,0.0,25.0,0.0,45.0,142.857
2,3.0,yes,64.977,0.474,0,3,streak-free,317.14,20190127,free,123.38799999999999,123.38799999999999,151.219,163.516,27.576999999999998,streak,23.127,22.768,-0.016,11.984000000000002,0.0,10.0,152.764
3,4.0,yes,62.653,0.387,0,4,streak-free,374.347,20190127,free,106.429,106.429,147.827,159.985,32.552,streak,69.529,25.853,-0.188,20.811999999999998,0.0,66.0,135.35
4,5.0,yes,56.093999999999994,0.375,0,5,streak-free,337.811,20190127,free,83.91799999999999,83.91799999999999,142.667,154.611,29.375,streak,22.768,22.768,-0.016,20.984,0.0,25.0,119.728
5,6.0,yes,58.032,0.502,0,6,streak-bound,248.257,20190127,bound,118.40799999999999,118.40799999999999,141.714,153.618,21.588,streak,204.25099999999998,22.768,0.469,11.469000000000001,0.0,89.0,134.648
6,7.0,yes,53.98,0.436,0,7,spot-free,326.275,20190127,free,112.85700000000001,112.85700000000001,138.734,150.512,28.372,spot,174.455,117.103,0.141,36.141,-0.43799999999999994,67.562,118.554
7,8.0,yes,44.827,0.395,0,8,streak-free,388.151,20190127,free,121.714,121.714,139.411,151.218,33.751999999999995,streak,22.768,86.976,0.0,89.0,-0.344,67.656,141.84799999999998
8,9.0,yes,49.518,0.44,0,9,streak-free,312.08799999999997,20190127,free,99.61200000000001,99.61200000000001,136.797,148.493,27.138,streak,232.26,28.195999999999998,-0.016,26.984,0.0,11.0,113.585
9,10.0,yes,53.473,0.496,0,10,streak-free,431.624,20190127,free,129.102,129.102,138.696,150.47299999999998,37.533,streak,22.768,94.01100000000001,0.0,63.0,-0.484,42.516000000000005,153.496
10,11.0,yes,49.621,0.40700000000000003,0,11,streak-free,237.24599999999998,20190127,free,112.65299999999999,112.65299999999999,137.388,149.109,20.63,streak,225.0,23.491,-0.297,15.703,0.0,37.0,122.00399999999999
11,12.0,yes,47.56399999999999,0.37200000000000005,0,12,streak-free,293.372,20190127,free,112.163,112.163,136.363,148.04,25.511,streak,22.768,22.768,0.0,64.0,0.0,29.0,122.78200000000001
12,13.0,yes,63.025,0.424,0,13,streak-free,290.809,20190127,free,104.306,104.306,135.915,147.57299999999998,25.288,streak,27.91,22.768,0.031,12.030999999999999,0.0,51.0,128.238
13,14.0,yes,49.823,0.42100000000000004,0,15,streak-free,293.473,20190127,free,109.163,109.163,135.601,147.246,25.519000000000002,streak,132.866,22.768,0.031,44.031000000000006,-0.016,64.984,126.89200000000001
14,15.0,yes,55.007,0.375,0,16,streak-free,353.056,20190127,free,101.40799999999999,101.40799999999999,135.241,146.87,30.701,streak,76.02199999999999,22.768,-0.266,55.733999999999995,0.0,84.0,127.542
15,16.0,yes,50.378,0.435,0,17,streak-free,262.3,20190127,free,126.65299999999999,126.65299999999999,135.911,147.569,22.809,streak,29.49,22.768,0.016,64.016,0.0,74.0,144.339
16,17.0,yes,60.711000000000006,0.47,0,18,streak-free,191.49400000000003,20190127,free,120.204,120.204,136.537,148.222,16.652,streak,308.714,24.404,0.266,55.266000000000005,0.031,90.031,144.871
17,18.0,yes,50.806000000000004,0.414,0,19,streak-free,534.5930000000001,20190127,free,120.102,120.102,136.216,147.887,46.486000000000004,streak,78.59899999999999,81.053,0.45299999999999996,25.453000000000003,0.062,76.062,128.142
18,19.0,yes,56.468,0.374,0,20,streak-free,386.60900000000004,20190127,free,104.061,104.061,135.937,147.596,33.618,streak,84.588,22.768,-0.375,45.625,0.0,58.0,128.334
19,20.0,yes,54.94,0.467,0,21,streak-free,349.849,20190127,free,108.286,108.286,136.187,147.857,30.421999999999997,streak,22.768,98.67399999999999,0.0,83.0,-0.45299999999999996,6.547000000000001,138.892
20,21.0,yes,53.553000000000004,0.47100000000000003,0,22,Undefined-free,210.388,20190127,free,110.939,110.939,135.935,147.594,18.295,Undefined,22.768,219.90900000000002,0.0,13.0,-0.25,20.75,128.333
21,22.0,yes,48.786,0.40299999999999997,0,23,streak-free,271.677,20190127,free,115.449,115.449,135.643,147.29,23.624000000000002,streak,22.768,22.768,-0.016,26.984,0.0,22.0,126.928
22,23.0,yes,66.492,0.484,0,24,streak-free,387.088,20190127,free,110.184,110.184,136.197,147.86700000000002,33.66,streak,22.768,82.46600000000001,0.0,72.0,-0.406,72.594,146.626
23,24.0,yes,55.82,0.446,0,25,streak-free,275.803,20190127,free,132.408,132.408,136.431,148.112,23.983,streak,22.768,76.82300000000001,0.0,42.0,-0.25,26.75,139.768
24,25.0,yes,44.513000000000005,0.442,0,26,Undefined-free,205.90400000000002,20190127,free,123.714,123.714,135.569,147.21200000000002,17.905,Undefined,311.20099999999996,165.16299999999998,0.016,91.016,0.32799999999999996,56.328,111.698
25,26.0,no,56.858999999999995,0.41600000000000004,0,27,Undefined-free,146.376,20190127,free,101.796,101.796,135.27700000000002,146.908,12.728,Undefined,22.768,347.38800000000003,-0.016,32.984,0.42200000000000004,55.422,125.40299999999999
26,27.0,yes,53.591,0.303,0,29,streak-free,295.89099999999996,20190127,free,109.939,109.939,135.624,147.27,25.73,streak,22.768,73.67399999999999,0.0,38.0,0.21899999999999997,87.219,131.76
27,28.0,yes,52.961000000000006,0.391,0,31,streak-free,240.68,20190127,free,113.531,113.531,135.891,147.548,20.929000000000002,streak,25.443,22.768,0.0,40.0,0.0,13.0,141.319
28,29.0,yes,55.468999999999994,0.391,0,33,streak-free,284.519,20190127,free,111.14299999999999,111.14299999999999,134.595,146.197,24.741,streak,116.211,70.76100000000001,0.125,47.125,-0.156,44.843999999999994,130.44299999999998
29,30.0,yes,58.258,0.401,0,34,streak-free,280.02,20190127,free,120.755,120.755,135.029,146.649,24.35,streak,23.851999999999997,80.508,0.031,77.031,0.21899999999999997,29.219,146.606
30,31.0,yes,45.589,0.36,0,35,streak-free,309.249,20190127,free,108.429,108.429,134.74200000000002,146.35,26.891,streak,96.51899999999999,95.04799999999999,-0.188,67.812,-0.359,63.641000000000005,122.975
31,32.0,yes,53.537,0.46299999999999997,0,37,streak-free,401.341,20190127,free,104.40799999999999,104.40799999999999,134.627,146.23,34.899,streak,95.50299999999999,22.768,-0.484,45.516000000000005,0.0,89.0,128.416
32,33.0,yes,49.995,0.405,0,38,streak-free,231.97,20190127,free,130.735,130.735,134.839,146.451,20.171,streak,23.485,22.768,-0.016,9.984,0.0,82.0,139.958
33,34.0,yes,58.059,0.46,0,39,streak-free,274.483,20190127,free,118.59200000000001,118.59200000000001,134.77100000000002,146.38,23.868000000000002,streak,27.769000000000002,93.682,-0.062,53.938,-0.125,23.875,130.004
34,35.0,yes,41.788000000000004,0.34,0,41,streak-free,238.743,20190127,free,113.265,113.265,134.621,146.224,20.76,streak,22.768,22.768,0.0,62.0,0.0,59.0,126.801
35,36.0,yes,57.083,0.35700000000000004,0,42,streak-free,234.27700000000002,20190127,free,96.551,96.551,134.58,146.181,20.372,streak,26.434,22.768,0.0,55.0,0.0,54.0,130.715
36,37.0,yes,53.394,0.451,0,43,streak-free,431.82099999999997,20190127,free,123.429,123.429,134.954,146.571,37.55,streak,52.683,93.512,-0.25,68.75,0.375,41.375,147.226
37,38.0,yes,50.065,0.406,0,44,streak-free,222.049,20190127,free,119.796,119.796,135.058,146.68,19.309,streak,22.768,22.768,0.0,12.0,0.0,73.0,136.937
38,39.0,yes,53.066,0.395,0,45,spot-free,234.322,20190127,free,115.367,115.367,134.976,146.594,20.375999999999998,spot,141.119,171.387,0.297,83.29700000000001,0.016,50.016000000000005,129.315
39,40.0,yes,48.417,0.35700000000000004,0,46,streak-free,231.632,20190127,free,114.898,114.898,134.986,146.605,20.142,streak,55.71,35.548,1.047,57.047,-0.047,12.953,133.09799999999998
40,41.0,yes,43.244,0.373,0,47,Undefined-free,224.785,20190127,free,123.67299999999999,123.67299999999999,134.924,146.539,19.546,Undefined,100.366,285.296,-0.359,76.641,-0.32799999999999996,59.672,129.931
41,42.0,yes,55.011,0.389,0,49,streak-free,300.145,20190127,free,117.816,117.816,134.972,146.59,26.1,streak,96.948,22.768,-0.406,42.593999999999994,0.0,38.0,134.809
42,43.0,no,46.558,0.431,0,52,Undefined-free,143.276,20190127,free,122.02,122.02,134.509,146.107,12.459000000000001,Undefined,425.407,202.234,-0.6409999999999999,62.358999999999995,-0.469,19.531,111.382
43,44.0,yes,57.015,0.42700000000000005,0,54,Undefined-free,161.882,20190127,free,107.0,107.0,134.213,145.798,14.077,Undefined,91.073,415.333,-0.43799999999999994,40.562,-0.344,57.656000000000006,118.301
44,45.0,yes,56.602,0.433,0,55,Undefined-free,166.465,20190127,free,110.735,110.735,134.10299999999998,145.684,14.475,Undefined,22.768,384.425,0.0,54.0,-0.609,62.391000000000005,126.635
45,46.0,yes,47.427,0.34600000000000003,0,58,streak-free,215.37099999999998,20190127,free,116.163,116.163,134.09,145.67,18.727999999999998,streak,25.057,30.397,0.0,89.0,0.031,29.031,131.166
